concept,vec_type,layer,coeff,num_sentences,num_trials,accuracy,correct_predictions,total_predictions,chance_level
Dust,last,0,2.0,10,50,0.1,50,500,0.1
Dust,last,0,5.0,10,50,0.1,50,500,0.1
Dust,last,0,8.0,10,50,0.1,50,500,0.1
Dust,last,0,11.0,10,50,0.1,50,500,0.1
Dust,last,0,14.0,10,50,0.1,50,500,0.1
Dust,last,0,17.0,10,50,0.1,50,500,0.1
Dust,last,0,20.0,10,50,0.1,50,500,0.1
Dust,avg,0,2.0,10,50,0.982,491,500,0.1
Dust,avg,0,5.0,10,50,0.102,51,500,0.1
Dust,avg,0,8.0,10,50,0.054,27,500,0.1
Dust,avg,0,11.0,10,50,0.016,8,500,0.1
Dust,avg,0,14.0,10,50,0.004,2,500,0.1
Dust,avg,0,17.0,10,50,0.014,7,500,0.1
Dust,avg,0,20.0,10,50,0.016,8,500,0.1
Dust,last,1,2.0,10,50,0.568,284,500,0.1
Dust,last,1,5.0,10,50,0.648,324,500,0.1
Dust,last,1,8.0,10,50,0.508,254,500,0.1
Dust,last,1,11.0,10,50,0.752,376,500,0.1
Dust,last,1,14.0,10,50,0.442,221,500,0.1
Dust,last,1,17.0,10,50,0.446,223,500,0.1
Dust,last,1,20.0,10,50,0.37,185,500,0.1
Dust,avg,1,2.0,10,50,0.664,332,500,0.1
Dust,avg,1,5.0,10,50,0.566,283,500,0.1
Dust,avg,1,8.0,10,50,0.546,273,500,0.1
Dust,avg,1,11.0,10,50,0.546,273,500,0.1
Dust,avg,1,14.0,10,50,0.428,214,500,0.1
Dust,avg,1,17.0,10,50,0.192,96,500,0.1
Dust,avg,1,20.0,10,50,0.166,83,500,0.1
Dust,avg,2,2.0,10,50,0.236,118,500,0.1
Dust,avg,2,5.0,10,50,0.896,448,500,0.1
Dust,avg,2,8.0,10,50,0.936,468,500,0.1
Dust,avg,2,11.0,10,50,0.346,173,500,0.1
Dust,avg,2,14.0,10,50,0.048,24,500,0.1
Dust,avg,2,17.0,10,50,0.028,14,500,0.1
Dust,avg,2,20.0,10,50,0.016,8,500,0.1
Dust,last,2,2.0,10,50,0.212,106,500,0.1
Dust,last,2,5.0,10,50,0.968,484,500,0.1
Dust,last,2,8.0,10,50,0.618,309,500,0.1
Dust,last,2,11.0,10,50,0.494,247,500,0.1
Dust,last,2,14.0,10,50,0.49,245,500,0.1
Dust,last,2,17.0,10,50,0.35,175,500,0.1
Dust,last,2,20.0,10,50,0.058,29,500,0.1
Dust,last,3,2.0,10,50,0.116,58,500,0.1
Dust,last,3,5.0,10,50,0.836,418,500,0.1
Dust,last,3,8.0,10,50,0.624,312,500,0.1
Dust,last,3,11.0,10,50,0.642,321,500,0.1
Dust,last,3,14.0,10,50,0.546,273,500,0.1
Dust,last,3,17.0,10,50,0.384,192,500,0.1
Dust,last,3,20.0,10,50,0.298,149,500,0.1
Dust,avg,3,2.0,10,50,0.186,93,500,0.1
Dust,avg,3,5.0,10,50,0.804,402,500,0.1
Dust,avg,3,8.0,10,50,0.916,458,500,0.1
Dust,avg,3,11.0,10,50,0.228,114,500,0.1
Dust,avg,3,14.0,10,50,0.062,31,500,0.1
Dust,avg,3,17.0,10,50,0.042,21,500,0.1
Dust,avg,3,20.0,10,50,0.07,35,500,0.1
Dust,last,4,2.0,10,50,0.14,70,500,0.1
Dust,last,4,5.0,10,50,0.538,269,500,0.1
Dust,last,4,8.0,10,50,0.816,408,500,0.1
Dust,last,4,11.0,10,50,0.632,316,500,0.1
Dust,last,4,14.0,10,50,0.38,190,500,0.1
Dust,last,4,17.0,10,50,0.168,84,500,0.1
Dust,last,4,20.0,10,50,0.114,57,500,0.1
Dust,avg,4,2.0,10,50,0.216,108,500,0.1
Dust,avg,4,5.0,10,50,0.804,402,500,0.1
Dust,avg,4,8.0,10,50,0.986,493,500,0.1
Dust,avg,4,11.0,10,50,0.446,223,500,0.1
Dust,avg,4,14.0,10,50,0.134,67,500,0.1
Dust,avg,4,17.0,10,50,0.102,51,500,0.1
Dust,avg,4,20.0,10,50,0.12,60,500,0.1
Dust,last,5,2.0,10,50,0.112,56,500,0.1
Dust,last,5,5.0,10,50,0.282,141,500,0.1
Dust,last,5,8.0,10,50,0.748,374,500,0.1
Dust,last,5,11.0,10,50,0.42,210,500,0.1
Dust,last,5,14.0,10,50,0.176,88,500,0.1
Dust,last,5,17.0,10,50,0.098,49,500,0.1
Dust,last,5,20.0,10,50,0.062,31,500,0.1
Dust,avg,5,2.0,10,50,0.208,104,500,0.1
Dust,avg,5,5.0,10,50,0.744,372,500,0.1
Dust,avg,5,8.0,10,50,0.984,492,500,0.1
Dust,avg,5,11.0,10,50,0.632,316,500,0.1
Dust,avg,5,14.0,10,50,0.328,164,500,0.1
Dust,avg,5,17.0,10,50,0.198,99,500,0.1
Dust,avg,5,20.0,10,50,0.086,43,500,0.1
Dust,last,8,2.0,10,50,0.098,49,500,0.1
Dust,last,8,5.0,10,50,0.256,128,500,0.1
Dust,last,8,8.0,10,50,0.616,308,500,0.1
Dust,last,8,11.0,10,50,0.358,179,500,0.1
Dust,last,8,14.0,10,50,0.07,35,500,0.1
Dust,last,8,17.0,10,50,0.016,8,500,0.1
Dust,last,8,20.0,10,50,0.0,0,500,0.1
Dust,avg,8,2.0,10,50,0.19,95,500,0.1
Dust,avg,8,5.0,10,50,0.576,288,500,0.1
Dust,avg,8,8.0,10,50,0.804,402,500,0.1
Dust,avg,8,11.0,10,50,0.134,67,500,0.1
Dust,avg,8,14.0,10,50,0.014,7,500,0.1
Dust,avg,8,17.0,10,50,0.004,2,500,0.1
Dust,avg,8,20.0,10,50,0.002,1,500,0.1
Dust,last,11,2.0,10,50,0.142,71,500,0.1
Dust,last,11,5.0,10,50,0.21,105,500,0.1
Dust,last,11,8.0,10,50,0.312,156,500,0.1
Dust,last,11,11.0,10,50,0.274,137,500,0.1
Dust,last,11,14.0,10,50,0.138,69,500,0.1
Dust,last,11,17.0,10,50,0.012,6,500,0.1
Dust,last,11,20.0,10,50,0.006,3,500,0.1
Dust,avg,11,2.0,10,50,0.158,79,500,0.1
Dust,avg,11,5.0,10,50,0.264,132,500,0.1
Dust,avg,11,8.0,10,50,0.112,56,500,0.1
Dust,avg,11,11.0,10,50,0.008,4,500,0.1
Dust,avg,11,14.0,10,50,0.0,0,500,0.1
Dust,avg,11,17.0,10,50,0.0,0,500,0.1
Dust,avg,11,20.0,10,50,0.0,0,500,0.1
Dust,avg,14,2.0,10,50,0.124,62,500,0.1
Dust,avg,14,5.0,10,50,0.072,36,500,0.1
Dust,avg,14,8.0,10,50,0.03,15,500,0.1
Dust,avg,14,11.0,10,50,0.002,1,500,0.1
Dust,avg,14,14.0,10,50,0.0,0,500,0.1
Dust,avg,14,17.0,10,50,0.002,1,500,0.1
Dust,avg,14,20.0,10,50,0.0,0,500,0.1
Dust,last,14,2.0,10,50,0.106,53,500,0.1
Dust,last,14,5.0,10,50,0.104,52,500,0.1
Dust,last,14,8.0,10,50,0.1,50,500,0.1
Dust,last,14,11.0,10,50,0.104,52,500,0.1
Dust,last,14,14.0,10,50,0.066,33,500,0.1
Dust,last,14,17.0,10,50,0.04,20,500,0.1
Dust,last,14,20.0,10,50,0.024,12,500,0.1
Dust,last,17,2.0,10,50,0.094,47,500,0.1
Dust,last,17,5.0,10,50,0.084,42,500,0.1
Dust,last,17,8.0,10,50,0.064,32,500,0.1
Dust,last,17,11.0,10,50,0.066,33,500,0.1
Dust,last,17,14.0,10,50,0.064,32,500,0.1
Dust,last,17,17.0,10,50,0.038,19,500,0.1
Dust,last,17,20.0,10,50,0.046,23,500,0.1
Dust,avg,17,2.0,10,50,0.1,50,500,0.1
Dust,avg,17,5.0,10,50,0.066,33,500,0.1
Dust,avg,17,8.0,10,50,0.058,29,500,0.1
Dust,avg,17,11.0,10,50,0.034,17,500,0.1
Dust,avg,17,14.0,10,50,0.026,13,500,0.1
Dust,avg,17,17.0,10,50,0.014,7,500,0.1
Dust,avg,17,20.0,10,50,0.014,7,500,0.1
Dust,avg,20,2.0,10,50,0.102,51,500,0.1
Dust,avg,20,5.0,10,50,0.092,46,500,0.1
Dust,avg,20,8.0,10,50,0.07,35,500,0.1
Dust,avg,20,11.0,10,50,0.052,26,500,0.1
Dust,avg,20,14.0,10,50,0.034,17,500,0.1
Dust,avg,20,17.0,10,50,0.024,12,500,0.1
Dust,avg,20,20.0,10,50,0.034,17,500,0.1
Dust,last,20,2.0,10,50,0.1,50,500,0.1
Dust,last,20,5.0,10,50,0.096,48,500,0.1
Dust,last,20,8.0,10,50,0.078,39,500,0.1
Dust,last,20,11.0,10,50,0.078,39,500,0.1
Dust,last,20,14.0,10,50,0.062,31,500,0.1
Dust,last,20,17.0,10,50,0.048,24,500,0.1
Dust,last,20,20.0,10,50,0.038,19,500,0.1
Illusions,avg,0,2.0,10,50,1.0,500,500,0.1
Illusions,avg,0,5.0,10,50,0.87,435,500,0.1
Illusions,avg,0,8.0,10,50,0.808,404,500,0.1
Illusions,avg,0,11.0,10,50,0.664,332,500,0.1
Illusions,avg,0,14.0,10,50,0.438,219,500,0.1
Illusions,avg,0,17.0,10,50,0.18,90,500,0.1
Illusions,avg,0,20.0,10,50,0.042,21,500,0.1
Illusions,last,0,2.0,10,50,0.1,50,500,0.1
Illusions,last,0,5.0,10,50,0.1,50,500,0.1
Illusions,last,0,8.0,10,50,0.1,50,500,0.1
Illusions,last,0,11.0,10,50,0.1,50,500,0.1
Illusions,last,0,14.0,10,50,0.1,50,500,0.1
Illusions,last,0,17.0,10,50,0.1,50,500,0.1
Illusions,last,0,20.0,10,50,0.1,50,500,0.1
Illusions,avg,1,2.0,10,50,1.0,500,500,0.1
Illusions,avg,1,5.0,10,50,0.814,407,500,0.1
Illusions,avg,1,8.0,10,50,0.794,397,500,0.1
Illusions,avg,1,11.0,10,50,0.626,313,500,0.1
Illusions,avg,1,14.0,10,50,0.266,133,500,0.1
Illusions,avg,1,17.0,10,50,0.082,41,500,0.1
Illusions,avg,1,20.0,10,50,0.072,36,500,0.1
Illusions,last,1,2.0,10,50,0.428,214,500,0.1
Illusions,last,1,5.0,10,50,0.738,369,500,0.1
Illusions,last,1,8.0,10,50,0.086,43,500,0.1
Illusions,last,1,11.0,10,50,0.072,36,500,0.1
Illusions,last,1,14.0,10,50,0.12,60,500,0.1
Illusions,last,1,17.0,10,50,0.16,80,500,0.1
Illusions,last,1,20.0,10,50,0.074,37,500,0.1
Illusions,avg,2,2.0,10,50,0.204,102,500,0.1
Illusions,avg,2,5.0,10,50,0.88,440,500,0.1
Illusions,avg,2,8.0,10,50,0.532,266,500,0.1
Illusions,avg,2,11.0,10,50,0.416,208,500,0.1
Illusions,avg,2,14.0,10,50,0.192,96,500,0.1
Illusions,avg,2,17.0,10,50,0.082,41,500,0.1
Illusions,avg,2,20.0,10,50,0.096,48,500,0.1
Illusions,last,2,2.0,10,50,0.18,90,500,0.1
Illusions,last,2,5.0,10,50,0.916,458,500,0.1
Illusions,last,2,8.0,10,50,0.814,407,500,0.1
Illusions,last,2,11.0,10,50,0.742,371,500,0.1
Illusions,last,2,14.0,10,50,0.71,355,500,0.1
Illusions,last,2,17.0,10,50,0.626,313,500,0.1
Illusions,last,2,20.0,10,50,0.49,245,500,0.1
Illusions,avg,3,2.0,10,50,0.088,44,500,0.1
Illusions,avg,3,5.0,10,50,0.81,405,500,0.1
Illusions,avg,3,8.0,10,50,0.404,202,500,0.1
Illusions,avg,3,11.0,10,50,0.226,113,500,0.1
Illusions,avg,3,14.0,10,50,0.104,52,500,0.1
Illusions,avg,3,17.0,10,50,0.038,19,500,0.1
Illusions,avg,3,20.0,10,50,0.038,19,500,0.1
Illusions,last,3,2.0,10,50,0.12,60,500,0.1
Illusions,last,3,5.0,10,50,0.664,332,500,0.1
Illusions,last,3,8.0,10,50,0.406,203,500,0.1
Illusions,last,3,11.0,10,50,0.316,158,500,0.1
Illusions,last,3,14.0,10,50,0.194,97,500,0.1
Illusions,last,3,17.0,10,50,0.052,26,500,0.1
Illusions,last,3,20.0,10,50,0.0,0,500,0.1
Illusions,avg,4,2.0,10,50,0.076,38,500,0.1
Illusions,avg,4,5.0,10,50,0.218,109,500,0.1
Illusions,avg,4,8.0,10,50,0.304,152,500,0.1
Illusions,avg,4,11.0,10,50,0.076,38,500,0.1
Illusions,avg,4,14.0,10,50,0.026,13,500,0.1
Illusions,avg,4,17.0,10,50,0.032,16,500,0.1
Illusions,avg,4,20.0,10,50,0.024,12,500,0.1
Illusions,last,4,2.0,10,50,0.106,53,500,0.1
Illusions,last,4,5.0,10,50,0.75,375,500,0.1
Illusions,last,4,8.0,10,50,0.866,433,500,0.1
Illusions,last,4,11.0,10,50,0.694,347,500,0.1
Illusions,last,4,14.0,10,50,0.588,294,500,0.1
Illusions,last,4,17.0,10,50,0.588,294,500,0.1
Illusions,last,4,20.0,10,50,0.502,251,500,0.1
Illusions,avg,5,2.0,10,50,0.08,40,500,0.1
Illusions,avg,5,5.0,10,50,0.412,206,500,0.1
Illusions,avg,5,8.0,10,50,0.524,262,500,0.1
Illusions,avg,5,11.0,10,50,0.216,108,500,0.1
Illusions,avg,5,14.0,10,50,0.136,68,500,0.1
Illusions,avg,5,17.0,10,50,0.056,28,500,0.1
Illusions,avg,5,20.0,10,50,0.028,14,500,0.1
Illusions,last,5,2.0,10,50,0.11,55,500,0.1
Illusions,last,5,5.0,10,50,0.184,92,500,0.1
Illusions,last,5,8.0,10,50,0.416,208,500,0.1
Illusions,last,5,11.0,10,50,0.7,350,500,0.1
Illusions,last,5,14.0,10,50,0.366,183,500,0.1
Illusions,last,5,17.0,10,50,0.178,89,500,0.1
Illusions,last,5,20.0,10,50,0.118,59,500,0.1
Illusions,avg,8,2.0,10,50,0.14,70,500,0.1
Illusions,avg,8,5.0,10,50,0.22,110,500,0.1
Illusions,avg,8,8.0,10,50,0.234,117,500,0.1
Illusions,avg,8,11.0,10,50,0.038,19,500,0.1
Illusions,avg,8,14.0,10,50,0.008,4,500,0.1
Illusions,avg,8,17.0,10,50,0.0,0,500,0.1
Illusions,avg,8,20.0,10,50,0.0,0,500,0.1
Illusions,last,8,2.0,10,50,0.062,31,500,0.1
Illusions,last,8,5.0,10,50,0.156,78,500,0.1
Illusions,last,8,8.0,10,50,0.49,245,500,0.1
Illusions,last,8,11.0,10,50,0.268,134,500,0.1
Illusions,last,8,14.0,10,50,0.06,30,500,0.1
Illusions,last,8,17.0,10,50,0.01,5,500,0.1
Illusions,last,8,20.0,10,50,0.004,2,500,0.1
Illusions,last,11,2.0,10,50,0.102,51,500,0.1
Illusions,last,11,5.0,10,50,0.106,53,500,0.1
Illusions,last,11,8.0,10,50,0.022,11,500,0.1
Illusions,last,11,11.0,10,50,0.03,15,500,0.1
Illusions,last,11,14.0,10,50,0.018,9,500,0.1
Illusions,last,11,17.0,10,50,0.004,2,500,0.1
Illusions,last,11,20.0,10,50,0.0,0,500,0.1
Illusions,avg,11,2.0,10,50,0.112,56,500,0.1
Illusions,avg,11,5.0,10,50,0.072,36,500,0.1
Illusions,avg,11,8.0,10,50,0.018,9,500,0.1
Illusions,avg,11,11.0,10,50,0.002,1,500,0.1
Illusions,avg,11,14.0,10,50,0.002,1,500,0.1
Illusions,avg,11,17.0,10,50,0.0,0,500,0.1
Illusions,avg,11,20.0,10,50,0.0,0,500,0.1
Illusions,last,14,2.0,10,50,0.096,48,500,0.1
Illusions,last,14,5.0,10,50,0.09,45,500,0.1
Illusions,last,14,8.0,10,50,0.074,37,500,0.1
Illusions,last,14,11.0,10,50,0.052,26,500,0.1
Illusions,last,14,14.0,10,50,0.054,27,500,0.1
Illusions,last,14,17.0,10,50,0.016,8,500,0.1
Illusions,last,14,20.0,10,50,0.016,8,500,0.1
Illusions,avg,14,2.0,10,50,0.072,36,500,0.1
Illusions,avg,14,5.0,10,50,0.026,13,500,0.1
Illusions,avg,14,8.0,10,50,0.008,4,500,0.1
Illusions,avg,14,11.0,10,50,0.01,5,500,0.1
Illusions,avg,14,14.0,10,50,0.002,1,500,0.1
Illusions,avg,14,17.0,10,50,0.004,2,500,0.1
Illusions,avg,14,20.0,10,50,0.002,1,500,0.1
Illusions,avg,17,2.0,10,50,0.098,49,500,0.1
Illusions,avg,17,5.0,10,50,0.064,32,500,0.1
Illusions,avg,17,8.0,10,50,0.048,24,500,0.1
Illusions,avg,17,11.0,10,50,0.03,15,500,0.1
Illusions,avg,17,14.0,10,50,0.038,19,500,0.1
Illusions,avg,17,17.0,10,50,0.028,14,500,0.1
Illusions,avg,17,20.0,10,50,0.014,7,500,0.1
Illusions,last,17,2.0,10,50,0.098,49,500,0.1
Illusions,last,17,5.0,10,50,0.094,47,500,0.1
Illusions,last,17,8.0,10,50,0.088,44,500,0.1
Illusions,last,17,11.0,10,50,0.08,40,500,0.1
Illusions,last,17,14.0,10,50,0.076,38,500,0.1
Illusions,last,17,17.0,10,50,0.062,31,500,0.1
Illusions,last,17,20.0,10,50,0.06,30,500,0.1
Illusions,avg,20,2.0,10,50,0.106,53,500,0.1
Illusions,avg,20,5.0,10,50,0.096,48,500,0.1
Illusions,avg,20,8.0,10,50,0.08,40,500,0.1
Illusions,avg,20,11.0,10,50,0.078,39,500,0.1
Illusions,avg,20,14.0,10,50,0.048,24,500,0.1
Illusions,avg,20,17.0,10,50,0.034,17,500,0.1
Illusions,avg,20,20.0,10,50,0.034,17,500,0.1
Illusions,last,20,2.0,10,50,0.102,51,500,0.1
Illusions,last,20,5.0,10,50,0.102,51,500,0.1
Illusions,last,20,8.0,10,50,0.104,52,500,0.1
Illusions,last,20,11.0,10,50,0.098,49,500,0.1
Illusions,last,20,14.0,10,50,0.074,37,500,0.1
Illusions,last,20,17.0,10,50,0.072,36,500,0.1
Illusions,last,20,20.0,10,50,0.046,23,500,0.1
Origami,last,0,2.0,10,50,0.1,50,500,0.1
Origami,last,0,5.0,10,50,0.1,50,500,0.1
Origami,last,0,8.0,10,50,0.1,50,500,0.1
Origami,last,0,11.0,10,50,0.1,50,500,0.1
Origami,last,0,14.0,10,50,0.1,50,500,0.1
Origami,last,0,17.0,10,50,0.1,50,500,0.1
Origami,last,0,20.0,10,50,0.1,50,500,0.1
Origami,avg,0,2.0,10,50,1.0,500,500,0.1
Origami,avg,0,5.0,10,50,0.152,76,500,0.1
Origami,avg,0,8.0,10,50,0.086,43,500,0.1
Origami,avg,0,11.0,10,50,0.09,45,500,0.1
Origami,avg,0,14.0,10,50,0.092,46,500,0.1
Origami,avg,0,17.0,10,50,0.106,53,500,0.1
Origami,avg,0,20.0,10,50,0.146,73,500,0.1
Origami,last,1,2.0,10,50,0.928,464,500,0.1
Origami,last,1,5.0,10,50,0.458,229,500,0.1
Origami,last,1,8.0,10,50,0.142,71,500,0.1
Origami,last,1,11.0,10,50,0.048,24,500,0.1
Origami,last,1,14.0,10,50,0.008,4,500,0.1
Origami,last,1,17.0,10,50,0.004,2,500,0.1
Origami,last,1,20.0,10,50,0.012,6,500,0.1
Origami,avg,1,2.0,10,50,0.988,494,500,0.1
Origami,avg,1,5.0,10,50,0.456,228,500,0.1
Origami,avg,1,8.0,10,50,0.44,220,500,0.1
Origami,avg,1,11.0,10,50,0.252,126,500,0.1
Origami,avg,1,14.0,10,50,0.248,124,500,0.1
Origami,avg,1,17.0,10,50,0.218,109,500,0.1
Origami,avg,1,20.0,10,50,0.294,147,500,0.1
Origami,last,2,2.0,10,50,0.256,128,500,0.1
Origami,last,2,5.0,10,50,0.996,498,500,0.1
Origami,last,2,8.0,10,50,0.504,252,500,0.1
Origami,last,2,11.0,10,50,0.174,87,500,0.1
Origami,last,2,14.0,10,50,0.12,60,500,0.1
Origami,last,2,17.0,10,50,0.1,50,500,0.1
Origami,last,2,20.0,10,50,0.09,45,500,0.1
Origami,avg,2,2.0,10,50,0.232,116,500,0.1
Origami,avg,2,5.0,10,50,0.964,482,500,0.1
Origami,avg,2,8.0,10,50,0.504,252,500,0.1
Origami,avg,2,11.0,10,50,0.314,157,500,0.1
Origami,avg,2,14.0,10,50,0.134,67,500,0.1
Origami,avg,2,17.0,10,50,0.054,27,500,0.1
Origami,avg,2,20.0,10,50,0.106,53,500,0.1
Origami,last,3,2.0,10,50,0.092,46,500,0.1
Origami,last,3,5.0,10,50,0.944,472,500,0.1
Origami,last,3,8.0,10,50,0.356,178,500,0.1
Origami,last,3,11.0,10,50,0.234,117,500,0.1
Origami,last,3,14.0,10,50,0.152,76,500,0.1
Origami,last,3,17.0,10,50,0.044,22,500,0.1
Origami,last,3,20.0,10,50,0.016,8,500,0.1
Origami,avg,3,2.0,10,50,0.122,61,500,0.1
Origami,avg,3,5.0,10,50,0.846,423,500,0.1
Origami,avg,3,8.0,10,50,0.56,280,500,0.1
Origami,avg,3,11.0,10,50,0.368,184,500,0.1
Origami,avg,3,14.0,10,50,0.188,94,500,0.1
Origami,avg,3,17.0,10,50,0.082,41,500,0.1
Origami,avg,3,20.0,10,50,0.06,30,500,0.1
Origami,avg,4,2.0,10,50,0.118,59,500,0.1
Origami,avg,4,5.0,10,50,0.708,354,500,0.1
Origami,avg,4,8.0,10,50,0.58,290,500,0.1
Origami,avg,4,11.0,10,50,0.322,161,500,0.1
Origami,avg,4,14.0,10,50,0.138,69,500,0.1
Origami,avg,4,17.0,10,50,0.052,26,500,0.1
Origami,avg,4,20.0,10,50,0.032,16,500,0.1
Origami,last,4,2.0,10,50,0.09,45,500,0.1
Origami,last,4,5.0,10,50,0.714,357,500,0.1
Origami,last,4,8.0,10,50,0.85,425,500,0.1
Origami,last,4,11.0,10,50,0.388,194,500,0.1
Origami,last,4,14.0,10,50,0.276,138,500,0.1
Origami,last,4,17.0,10,50,0.124,62,500,0.1
Origami,last,4,20.0,10,50,0.05,25,500,0.1
Origami,last,5,2.0,10,50,0.092,46,500,0.1
Origami,last,5,5.0,10,50,0.458,229,500,0.1
Origami,last,5,8.0,10,50,0.93,465,500,0.1
Origami,last,5,11.0,10,50,0.374,187,500,0.1
Origami,last,5,14.0,10,50,0.106,53,500,0.1
Origami,last,5,17.0,10,50,0.012,6,500,0.1
Origami,last,5,20.0,10,50,0.002,1,500,0.1
Origami,avg,5,2.0,10,50,0.084,42,500,0.1
Origami,avg,5,5.0,10,50,0.408,204,500,0.1
Origami,avg,5,8.0,10,50,0.392,196,500,0.1
Origami,avg,5,11.0,10,50,0.208,104,500,0.1
Origami,avg,5,14.0,10,50,0.1,50,500,0.1
Origami,avg,5,17.0,10,50,0.06,30,500,0.1
Origami,avg,5,20.0,10,50,0.042,21,500,0.1
Origami,avg,8,2.0,10,50,0.064,32,500,0.1
Origami,avg,8,5.0,10,50,0.036,18,500,0.1
Origami,avg,8,8.0,10,50,0.064,32,500,0.1
Origami,avg,8,11.0,10,50,0.006,3,500,0.1
Origami,avg,8,14.0,10,50,0.004,2,500,0.1
Origami,avg,8,17.0,10,50,0.012,6,500,0.1
Origami,avg,8,20.0,10,50,0.014,7,500,0.1
Origami,last,8,2.0,10,50,0.094,47,500,0.1
Origami,last,8,5.0,10,50,0.2,100,500,0.1
Origami,last,8,8.0,10,50,0.496,248,500,0.1
Origami,last,8,11.0,10,50,0.324,162,500,0.1
Origami,last,8,14.0,10,50,0.088,44,500,0.1
Origami,last,8,17.0,10,50,0.014,7,500,0.1
Origami,last,8,20.0,10,50,0.002,1,500,0.1
Origami,last,11,2.0,10,50,0.106,53,500,0.1
Origami,last,11,5.0,10,50,0.076,38,500,0.1
Origami,last,11,8.0,10,50,0.044,22,500,0.1
Origami,last,11,11.0,10,50,0.016,8,500,0.1
Origami,last,11,14.0,10,50,0.0,0,500,0.1
Origami,last,11,17.0,10,50,0.0,0,500,0.1
Origami,last,11,20.0,10,50,0.0,0,500,0.1
Origami,avg,11,2.0,10,50,0.066,33,500,0.1
Origami,avg,11,5.0,10,50,0.018,9,500,0.1
Origami,avg,11,8.0,10,50,0.002,1,500,0.1
Origami,avg,11,11.0,10,50,0.0,0,500,0.1
Origami,avg,11,14.0,10,50,0.0,0,500,0.1
Origami,avg,11,17.0,10,50,0.0,0,500,0.1
Origami,avg,11,20.0,10,50,0.0,0,500,0.1
Origami,last,14,2.0,10,50,0.06,30,500,0.1
Origami,last,14,5.0,10,50,0.054,27,500,0.1
Origami,last,14,8.0,10,50,0.052,26,500,0.1
Origami,last,14,11.0,10,50,0.03,15,500,0.1
Origami,last,14,14.0,10,50,0.022,11,500,0.1
Origami,last,14,17.0,10,50,0.014,7,500,0.1
Origami,last,14,20.0,10,50,0.008,4,500,0.1
Origami,avg,14,2.0,10,50,0.062,31,500,0.1
Origami,avg,14,5.0,10,50,0.022,11,500,0.1
Origami,avg,14,8.0,10,50,0.002,1,500,0.1
Origami,avg,14,11.0,10,50,0.002,1,500,0.1
Origami,avg,14,14.0,10,50,0.004,2,500,0.1
Origami,avg,14,17.0,10,50,0.002,1,500,0.1
Origami,avg,14,20.0,10,50,0.002,1,500,0.1
Origami,avg,17,2.0,10,50,0.084,42,500,0.1
Origami,avg,17,5.0,10,50,0.052,26,500,0.1
Origami,avg,17,8.0,10,50,0.042,21,500,0.1
Origami,avg,17,11.0,10,50,0.02,10,500,0.1
Origami,avg,17,14.0,10,50,0.012,6,500,0.1
Origami,avg,17,17.0,10,50,0.022,11,500,0.1
Origami,avg,17,20.0,10,50,0.016,8,500,0.1
Origami,last,17,2.0,10,50,0.094,47,500,0.1
Origami,last,17,5.0,10,50,0.088,44,500,0.1
Origami,last,17,8.0,10,50,0.074,37,500,0.1
Origami,last,17,11.0,10,50,0.064,32,500,0.1
Origami,last,17,14.0,10,50,0.048,24,500,0.1
Origami,last,17,17.0,10,50,0.046,23,500,0.1
Origami,last,17,20.0,10,50,0.032,16,500,0.1
Origami,avg,20,2.0,10,50,0.09,45,500,0.1
Origami,avg,20,5.0,10,50,0.076,38,500,0.1
Origami,avg,20,8.0,10,50,0.058,29,500,0.1
Origami,avg,20,11.0,10,50,0.048,24,500,0.1
Origami,avg,20,14.0,10,50,0.03,15,500,0.1
Origami,avg,20,17.0,10,50,0.024,12,500,0.1
Origami,avg,20,20.0,10,50,0.016,8,500,0.1
Origami,last,20,2.0,10,50,0.098,49,500,0.1
Origami,last,20,5.0,10,50,0.094,47,500,0.1
Origami,last,20,8.0,10,50,0.09,45,500,0.1
Origami,last,20,11.0,10,50,0.084,42,500,0.1
Origami,last,20,14.0,10,50,0.068,34,500,0.1
Origami,last,20,17.0,10,50,0.072,36,500,0.1
Origami,last,20,20.0,10,50,0.054,27,500,0.1
Satellites,last,0,2.0,10,50,0.1,50,500,0.1
Satellites,last,0,5.0,10,50,0.1,50,500,0.1
Satellites,last,0,8.0,10,50,0.1,50,500,0.1
Satellites,last,0,11.0,10,50,0.1,50,500,0.1
Satellites,last,0,14.0,10,50,0.1,50,500,0.1
Satellites,last,0,17.0,10,50,0.1,50,500,0.1
Satellites,last,0,20.0,10,50,0.1,50,500,0.1
Satellites,avg,0,2.0,10,50,0.89,445,500,0.1
Satellites,avg,0,5.0,10,50,0.886,443,500,0.1
Satellites,avg,0,8.0,10,50,0.802,401,500,0.1
Satellites,avg,0,11.0,10,50,0.572,286,500,0.1
Satellites,avg,0,14.0,10,50,0.388,194,500,0.1
Satellites,avg,0,17.0,10,50,0.258,129,500,0.1
Satellites,avg,0,20.0,10,50,0.1,50,500,0.1
Satellites,avg,1,2.0,10,50,0.69,345,500,0.1
Satellites,avg,1,5.0,10,50,0.852,426,500,0.1
Satellites,avg,1,8.0,10,50,0.858,429,500,0.1
Satellites,avg,1,11.0,10,50,0.626,313,500,0.1
Satellites,avg,1,14.0,10,50,0.442,221,500,0.1
Satellites,avg,1,17.0,10,50,0.43,215,500,0.1
Satellites,avg,1,20.0,10,50,0.346,173,500,0.1
